path,sentence,age,gender
common_voice_fr_39606418.mp3,Le travail artistique de Yann Toma fait partie de nombreuses collections.,fifties,male_masculine
common_voice_fr_39606660.mp3,"Un documentaire ethnologique, fruit de deux années d'investigations.",fifties,male_masculine
common_voice_fr_39606662.mp3,"En groupe de quatre colonnettes, elles forment souvent les piliers d’angles d’un cloître.",fifties,male_masculine
common_voice_fr_39606663.mp3,C'est surtout l'élevage ovin pour la viande qui régresse.,fifties,male_masculine
common_voice_fr_39606984.mp3,Il a eu un rôle de négociateur dans la Résistance.,fifties,male_masculine
common_voice_fr_39606985.mp3,Elles sont consommées depuis l'Antiquité.,fifties,male_masculine
common_voice_fr_17319898.mp3,L'installation du logiciel a été singulièrement compliquée,fifties,male_masculine
common_voice_fr_17319899.mp3,"La parole est à Monsieur François Pupponi, pour soutenir l’amendement numéro six cent soixante-quatorze.",fifties,male_masculine
common_voice_fr_17319900.mp3,Le règlement prévoit deux minutes pour les interventions sur les articles.,fifties,male_masculine
common_voice_fr_17319901.mp3,mais nous continuerons à travailler avec vous,fifties,male_masculine
common_voice_fr_17319902.mp3,"La confiance ne se décrète pas, elle se gagne.",fifties,male_masculine
common_voice_fr_17319903.mp3,Vous dites que le budget est en hausse.,fifties,male_masculine
common_voice_fr_17319904.mp3,La parole est à Monsieur Jean-Yves Le Bouillonnec.,fifties,male_masculine
common_voice_fr_17319905.mp3,"En dix ans, six cents milliards de dettes supplémentaires",fifties,male_masculine
common_voice_fr_17324229.mp3,"Vous m’épaterez toujours, Monsieur le Président Jacob.",fifties,male_masculine
common_voice_fr_17324230.mp3,Ceux qui paieraient moins ne sont pas ceux qui recevraient plus.,fifties,male_masculine
common_voice_fr_17324231.mp3,En mille huit cent quinze,fifties,male_masculine
common_voice_fr_17324241.mp3,"Monsieur le ministre, l’agroalimentaire va mal.",fifties,male_masculine
common_voice_fr_17324242.mp3,"Sans croissance, nous ne pourrons sortir de la crise.",fifties,male_masculine
common_voice_fr_17324243.mp3,"La parole est à Monsieur Alain Ramadier, pour soutenir l’amendement numéro cent vingt-huit.",fifties,male_masculine
common_voice_fr_17324265.mp3,C’est pourtant quand tout va bien qu’il faut oser réorganiser.,fifties,male_masculine
common_voice_fr_17324270.mp3,Le dispositif incriminé prévoit que l’État délègue une de ses compétences.,fifties,male_masculine
common_voice_fr_27449829.mp3,Un total de de précipitations a été enregistré à La Plaine-des-Palmistes.,fifties,male_masculine
common_voice_fr_27449831.mp3,"À l'intérieur, les sièges sont revêtus en similicuir.",fifties,male_masculine
common_voice_fr_27449833.mp3,Elle est à au nord de la Gare centrale d'Helsinki.,fifties,male_masculine
common_voice_fr_27449835.mp3,Il est durant cinq ans médecin auxiliaire à l'.,fifties,male_masculine
common_voice_fr_27449836.mp3,Alfred Nzo est mort le à la clinique Olivedale de Randburg près de Johannesburg.,fifties,male_masculine
common_voice_fr_27449837.mp3,"Sur les espèces de plantes médicinales existant dans le monde, poussent en Indonésie.",fifties,male_masculine
common_voice_fr_27449838.mp3,Monclar assure une fin de carrière très honorable avec l'Olympique d'Antibes.,fifties,male_masculine
common_voice_fr_27449841.mp3,Les films de cinéma et de télévision sont très nombreux.,fifties,male_masculine
common_voice_fr_19730774.mp3,"Elle change à nouveau d'emploi, et les contaminations se répètent.",fifties,male_masculine
common_voice_fr_19730776.mp3,La diffusion et les effectifs de l'Arabie saoudite ne sont pas connus.,fifties,male_masculine
common_voice_fr_19730778.mp3,Le seigneur était alors Henry de Itteren.,fifties,male_masculine
common_voice_fr_19730782.mp3,"La ligne, à voie unique et métrique, était électrifiée.",fifties,male_masculine
common_voice_fr_19730785.mp3,Kofi Annan parlait couramment l'anglais et le français.,fifties,male_masculine
common_voice_fr_19730812.mp3,"Au contraire, l'immobilité prolongée freine le drainage de la lymphe.",fifties,male_masculine
common_voice_fr_19730815.mp3,"Malgré tout, elle ne rencontre qu'un succès restreint.",fifties,male_masculine
common_voice_fr_19730817.mp3,Il appartenait à la religion réformée.,fifties,male_masculine
common_voice_fr_19626859.mp3,Il comporte un ensemble de divinités agencées selon un plan centré et orienté.,fifties,male_masculine
common_voice_fr_19626865.mp3,Yvon Leroux est né à Saint-Eustache où il a fait ses études.,fifties,male_masculine
common_voice_fr_19626866.mp3,"Le danger passé, il leur donna une chambre.",fifties,male_masculine
common_voice_fr_19626867.mp3,Le col a été le lieu de nombreuses étapes du Paris-Nice.,fifties,male_masculine
common_voice_fr_19626868.mp3,Hubert Reeves est le petit-fils de l'architecte Charles-Aimé Reeves.,fifties,male_masculine
common_voice_fr_19626919.mp3,"Le matelot regarde fixement Robert Kurtis, et un méchant sourire déplisse ses lèvres.",fifties,male_masculine
common_voice_fr_19626920.mp3,La suspension est à ressorts semi-elliptiques aux quatre roues.,fifties,male_masculine
common_voice_fr_19626937.mp3,Il est l'un des principaux défenseurs de la médecine traditionnelle africaine.,fifties,male_masculine
common_voice_fr_19626938.mp3,"Hormis son nationalisme arabe, Sakakini était un avocat perpétuel de la réforme sociale.",fifties,male_masculine
common_voice_fr_32641689.mp3,Aucune particularité.,fifties,male_masculine
common_voice_fr_32641690.mp3,On les utilise par exemple en chirurgie oculaire en combinaison avec des anesthésiques locaux.,fifties,male_masculine
common_voice_fr_32641691.mp3,"Dès lors, sa vie matérielle se complique.",fifties,male_masculine
common_voice_fr_32641692.mp3,"Toutes les paroles et musique sont signés Serge Gainsbourg, sauf mention contraire.",fifties,male_masculine
common_voice_fr_32641693.mp3,Romina Power est la fille de l'acteur Tyrone Power et de l'actrice Linda Christian.,fifties,male_masculine
common_voice_fr_32641740.mp3,Il tire son nom du cratère Frédégonde.,fifties,male_masculine
common_voice_fr_32641742.mp3,Elle sert maintenant de siège à l'évêché d'Arundel et Brighton.,fifties,male_masculine
common_voice_fr_32641744.mp3,Il a été condamné à six mois de suspension pendant l'Occupation.,fifties,male_masculine
common_voice_fr_32641750.mp3,Elle communique au sud-ouest avec la baie de Baffin depuis le détroit de Nares.,fifties,male_masculine
common_voice_fr_17304818.mp3,Tu pourrais offrir un cadeau à ta soeur pour son anniversaire quand même.,fifties,male_masculine
common_voice_fr_17304819.mp3,Le problème que vous soulevez se pose.,fifties,male_masculine
common_voice_fr_17304820.mp3,"Il convient en effet de supprimer l’article premier AB, qui introduit un doublon.",fifties,male_masculine
common_voice_fr_17304836.mp3,Voilà ce qui nous différencie.,fifties,male_masculine
common_voice_fr_17304837.mp3,"Rester sur ces connaissances de base, c'est tout à fait possible",fifties,male_masculine
common_voice_fr_17304838.mp3,Ils trouveraient juste que les missions des collectivités territoriales soient rationalisées.,fifties,male_masculine
common_voice_fr_17304848.mp3,"Il ouvre, par conséquent, le droit à une délégation de n’importe quelle compétence.",fifties,male_masculine
common_voice_fr_17304849.mp3,Nous connaissons ses conséquences en termes de pouvoir d’achat.,fifties,male_masculine
common_voice_fr_17304850.mp3,Maintenant le pont d'Iéna relie entre eux des quartiers neufs.,fifties,male_masculine
common_voice_fr_28522046.mp3,Elle se rencontre dans la province de Jeollabuk sur le mont Naejang.,fifties,male_masculine
common_voice_fr_28522047.mp3,Le vice-roi le crée chevalier de la Couronne de fer.,fifties,male_masculine
common_voice_fr_28522048.mp3,Cette phrase d'Anne Sinclair avait été qualifiée par l'humoriste Pierre Desproges.,fifties,male_masculine
common_voice_fr_28522049.mp3,"Les parents du jeune Luciano Mainardi, onze ans, sont sur le point de divorcer.",fifties,male_masculine
common_voice_fr_28522076.mp3,Cela implique d'en allonger la durée et d'en fixer exactement le commencement.,fifties,male_masculine
common_voice_fr_28522077.mp3,Il appartient au district de Vanhakaupunki.,fifties,male_masculine
common_voice_fr_28522078.mp3,L'évêché de Moravie est supprimé après la disparition de son unique titulaire Vracen.,fifties,male_masculine
common_voice_fr_28522079.mp3,Elle prépare actuellement son nouvel album.,fifties,male_masculine
common_voice_fr_28522080.mp3,Ils restent tous actifs dans la scène musicale.,fifties,male_masculine
common_voice_fr_17326198.mp3,On pourrait imaginer un système plus encadré pour le plafond des ressources.,fifties,male_masculine
common_voice_fr_17326199.mp3,L’exil fiscal est reparti de plus belle.,fifties,male_masculine
common_voice_fr_17326200.mp3,"En deux ans, nous aurons réparé cette faute.",fifties,male_masculine
common_voice_fr_17326204.mp3,Cotiser lorsque l’on cumule un emploi et une retraite est un acte de solidarité.,fifties,male_masculine
common_voice_fr_17326205.mp3,Défendu également.,fifties,male_masculine
common_voice_fr_17326206.mp3,Vous avez dit cela pendant dix ans,fifties,male_masculine
common_voice_fr_17326207.mp3,"C'est ton petit bourgeois, hein?",fifties,male_masculine
common_voice_fr_17326208.mp3,Non au dopage,fifties,male_masculine
common_voice_fr_17326209.mp3,Cela sera strictement impossible.,fifties,male_masculine
common_voice_fr_40055015.mp3,On y accède par les rues des Boulangers et Jean-Baptiste-Fleurent.,fifties,male_masculine
common_voice_fr_40055017.mp3,Il allie la force du Bulldog et l'agilité du terrier.,fifties,male_masculine
common_voice_fr_40055018.mp3,Elle est originaire d'Égypte et du Soudan.,fifties,male_masculine
common_voice_fr_40055024.mp3,"Un grand classique du cinéma tchèque d'animation, d'après Božena Němcová.",fifties,male_masculine
common_voice_fr_40055027.mp3,"Elle vit et travaille en Allemagne, au Botswana, au Kenya et en Ouganda.",fifties,male_masculine
common_voice_fr_40055028.mp3,"En France, l'album est certifié disque de platine.",fifties,male_masculine
common_voice_fr_40055033.mp3,Elle a été représentée au Jockey Club de Paris.,fifties,male_masculine
common_voice_fr_40055035.mp3,Le montant du transfert est estimé à plus divers bonus.,fifties,male_masculine
common_voice_fr_40055037.mp3,Les deux hommes l’achèvent en lui tirant dans la bouche.,fifties,male_masculine
common_voice_fr_28514548.mp3,C’est d’ailleurs le seul oriole qui niche régulièrement en colonie.,fifties,male_masculine
common_voice_fr_28514550.mp3,Le bagad participe à de nombreux festivals en France comme à l'étranger.,fifties,male_masculine
common_voice_fr_28514551.mp3,"Il n’hésita pas, cependant, et frotta rapidement le galet",fifties,male_masculine
common_voice_fr_28514552.mp3,"Sa principale forêt est située à l'ouest, le Thureau de Saint-Denis.",fifties,male_masculine
common_voice_fr_22289021.mp3,cinq,fifties,male_masculine
common_voice_fr_22289022.mp3,huit,fifties,male_masculine
common_voice_fr_22289023.mp3,Hey,fifties,male_masculine
common_voice_fr_22289024.mp3,deux,fifties,male_masculine
common_voice_fr_22289040.mp3,neuf,fifties,male_masculine
common_voice_fr_22289041.mp3,zéro,fifties,male_masculine
common_voice_fr_22289042.mp3,oui,fifties,male_masculine
common_voice_fr_22289043.mp3,quatre,fifties,male_masculine
common_voice_fr_22289044.mp3,un,fifties,male_masculine
common_voice_fr_22109558.mp3,sept,fifties,male_masculine
common_voice_fr_22109559.mp3,un,fifties,male_masculine
common_voice_fr_22109560.mp3,neuf,fifties,male_masculine
common_voice_fr_22109561.mp3,zéro,fifties,male_masculine
common_voice_fr_22109578.mp3,oui,fifties,male_masculine
common_voice_fr_22109579.mp3,deux,fifties,male_masculine
common_voice_fr_22109580.mp3,Firefox,fifties,male_masculine
common_voice_fr_22109581.mp3,cinq,fifties,male_masculine
common_voice_fr_22109582.mp3,non,fifties,male_masculine
common_voice_fr_19673996.mp3,Le fond vert complète le jeu de couleur associé à ce pays.,fifties,male_masculine
common_voice_fr_19673997.mp3,C'est le premier de nombreux témoignages.,fifties,male_masculine
common_voice_fr_19674001.mp3,"Prince allemand, il doit obtenir l'autorisation du gouvernement du Reich.",fifties,male_masculine
common_voice_fr_19674002.mp3,La mise en œuvre du conditionneur fait largement appel à l'électronique analogique.,fifties,male_masculine
common_voice_fr_19674004.mp3,Elle fait des études de journalisme à l'Université d'Arizona.,fifties,male_masculine
common_voice_fr_19674025.mp3,Il peut être souple ou rigide.,fifties,male_masculine
common_voice_fr_19674031.mp3,"Son frère, Eduardo Gutiérrez, était également un joueur de football.",fifties,male_masculine
common_voice_fr_19674032.mp3,"Les autres îles, battues par les tempêtes, sont inhabitées et pratiquement dépourvues de végétation.",fifties,male_masculine
common_voice_fr_19674033.mp3,Son trajet termine sa course plus loin lorsqu’elle se jette dans la rivière Save.,fifties,male_masculine
common_voice_fr_27075114.mp3,Ce dernier parvient à repartir avec une nouvelle machine.,fifties,male_masculine
common_voice_fr_27075116.mp3,Son équivalent français est Astolphe.,fifties,male_masculine
common_voice_fr_27075117.mp3,La princesse Aldobrandini est nommée elle-même dame du palais de l'Impératrice Marie-Louise.,fifties,male_masculine
common_voice_fr_27075118.mp3,Il joue actuellement sur une guitare semi-hollow créée par le luthier Marchione.,fifties,male_masculine
common_voice_fr_27075129.mp3,Ils ne sont applicables que sur la partie céphalique du mobile fœtal.,fifties,male_masculine
common_voice_fr_27075130.mp3,C'est un instrument que l'on retrouve souvent associé à la balalaïka.,fifties,male_masculine
common_voice_fr_27075131.mp3,"Finalement, le Parti démocrate ne comptera que deux candidats.",fifties,male_masculine
common_voice_fr_27075132.mp3,Les légendes de Shiva et de Lomas Rishi sont également associées à Rawalsar.,fifties,male_masculine
common_voice_fr_27075133.mp3,Le catholicisme bosniaque présentait des caractéristiques doctrinales parfois éloignées des canons de l'Église catholique.,fifties,male_masculine
common_voice_fr_19757811.mp3,Les aéroports en caractères gras sont ceux qui disposent de lignes commerciales régulières.,fifties,male_masculine
common_voice_fr_19757812.mp3,J’ai même vu une féministe refiler un tract à une femme voilée.,fifties,male_masculine
common_voice_fr_19757813.mp3,Le est annoncé le décès de Yukiko Okada.,fifties,male_masculine
common_voice_fr_19757814.mp3,"Au Québec, Claudine Chatel est la voix régulière de l'actrice.",fifties,male_masculine
common_voice_fr_19757815.mp3,Le premier peuplement de la Nouvelle-Calédonie s'est fait grâce à la navigation.,fifties,male_masculine
common_voice_fr_19757848.mp3,La société fait partie du groupe Wacker Neuson.,fifties,male_masculine
common_voice_fr_19757851.mp3,Il s'agit d'un contre-la-montre individuel.,fifties,male_masculine
common_voice_fr_19757853.mp3,"À forte puissance, les infrasons ont des effets mécaniques et physiologiques nocifs, voire destructeurs.",fifties,male_masculine
common_voice_fr_19757854.mp3,"Il est également auteur-compositeur-interprète, écrivain et peintre.",fifties,male_masculine
common_voice_fr_19673839.mp3,"Jean-Michel Aulas, le président de l'Olympique lyonnais, contacte alors Grégory Coupet.",fifties,male_masculine
common_voice_fr_19673840.mp3,"Saint-Lizier, actuellement peu peuplée, fut du au le siège de l'évêché du Couserans.",fifties,male_masculine
common_voice_fr_19673842.mp3,"Comme sous le système de Westminster, le gouvernement peut dissoudre l'Assemblée.",fifties,male_masculine
common_voice_fr_19673843.mp3,L'espèce se rencontre en Équateur et au Pérou.,fifties,male_masculine
common_voice_fr_19673844.mp3,C'est un synonyme de théorie de la séduction.,fifties,male_masculine
common_voice_fr_19673845.mp3,Sa fille mineure Alice lui succède.,fifties,male_masculine
common_voice_fr_19673846.mp3,Les trois autres nations qualifient quant à elles deux équipes chacune.,fifties,male_masculine
common_voice_fr_19673847.mp3,L’assassinat en droit pénal allemand n'exige pas de la préméditation.,fifties,male_masculine
common_voice_fr_19673849.mp3,On y croise généralement beaucoup d'amateurs d'ornithologie bien reconnaissables à leurs jumelles d'observation.,fifties,male_masculine
common_voice_fr_19599566.mp3,John à Houston au Texas.,fifties,male_masculine
common_voice_fr_19599568.mp3,Son foie endommagé a également contribué à sa mort.,fifties,male_masculine
common_voice_fr_19599570.mp3,Il correspond en termes de cursus aux années de licence à l'université.,fifties,male_masculine
common_voice_fr_19599572.mp3,C'est la seule école du district scolaire de Jewell.,fifties,male_masculine
common_voice_fr_19599574.mp3,Il est chevalier de l'Ordre du mérite.,fifties,male_masculine
common_voice_fr_19599577.mp3,Nombreux Européens.,fifties,male_masculine
common_voice_fr_19599582.mp3,Les deux sont très actifs avec des chansons en solo.,fifties,male_masculine
common_voice_fr_19599585.mp3,Il s'ensuivit une victoire écrasante du parti socio-républicain.,fifties,male_masculine
common_voice_fr_19599586.mp3,L'Autriche a amendé son Code pénal pour sanctionner le financement de groupes terroristes.,fifties,male_masculine
common_voice_fr_19599588.mp3,La flamme éternelle du souvenir brûle entre les pylônes pour les jours de fête.,fifties,male_masculine
common_voice_fr_19982378.mp3,"La chair mince, ne dégage pas d’odeur particulière.",fifties,male_masculine
common_voice_fr_19982379.mp3,"La plupart des délateurs se rétracte rapidement, imputant leur confession à la torture.",fifties,male_masculine
common_voice_fr_19982380.mp3,C'est le plus vieux centre culturel étranger en République Populaire de Chine.,fifties,male_masculine
common_voice_fr_19982381.mp3,Elle est diplômée du Evergreen State College.,fifties,male_masculine
common_voice_fr_19982382.mp3,Sa thèse d'État porta sur les rapports entre Cicéron et Augustin d'Hippone.,fifties,male_masculine
common_voice_fr_19982393.mp3,Leurs yeux sont entièrement ouverts à environ dix jours.,fifties,male_masculine
common_voice_fr_19982394.mp3,Je n’ai jamais trouvé.,fifties,male_masculine
common_voice_fr_19982395.mp3,"Légalement, la définition de l'hypodescendance variait d’État en État.",fifties,male_masculine
common_voice_fr_19982396.mp3,Giulio Versorese naît le à Florence.,fifties,male_masculine
common_voice_fr_19982397.mp3,Le départ et l'arrivée de l'épreuve étant fixés sur le circuit.,fifties,male_masculine
common_voice_fr_19991368.mp3,La ville attire aussi de plus en plus d'étrangers.,fifties,male_masculine
common_voice_fr_19991369.mp3,La réserve naturelle est très fréquentée.,fifties,male_masculine
common_voice_fr_19991370.mp3,Les immatures sont friands d’insectes.,fifties,male_masculine
common_voice_fr_19991371.mp3,"Débats, entrevues, performances, critiques et reportage sont au rendez-vous.",fifties,male_masculine
common_voice_fr_19991372.mp3,Un très grand nombre d'espèces restent à décrire ou même à découvrir.,fifties,male_masculine
common_voice_fr_19991393.mp3,"Après la guerre, Mourid enseigna d'abord comme professeur dans l'université du Koweït.",fifties,male_masculine
common_voice_fr_37429008.mp3,Elle est l'une des plus vastes villas gallo-romaines de la Gaule aquitaine.,thirties,female_feminine
common_voice_fr_20231106.mp3,Ce geste coûta cher au chef des Marcomans.,thirties,female_feminine
common_voice_fr_20231110.mp3,"Son chef-lieu est la ville d'Arequipa, qui est également la capitale de la région.",thirties,female_feminine
common_voice_fr_19717880.mp3,"Néanmoins, il refusa l'offre de revenir en Angleterre.",thirties,female_feminine
common_voice_fr_19717886.mp3,Il abrite également un troupeau de daims sauvages.,thirties,female_feminine
common_voice_fr_17553482.mp3,"La parole est toujours à Madame Chantal Berthelot, pour les soutenir.",thirties,female_feminine
common_voice_fr_17553483.mp3,Elle vit Marcelin évanoui.,thirties,female_feminine
common_voice_fr_17553484.mp3,Qui les commandait ? Boishardy.,thirties,female_feminine
common_voice_fr_24639420.mp3,C'est aussi à leur sein que les imams sont choisis.,thirties,female_feminine
common_voice_fr_24639423.mp3,"Après le décès de son second époux, elle retourne vivre à New York.",thirties,female_feminine
common_voice_fr_24639424.mp3,Son existence induit donc une certaine assiduité religieuse.,thirties,female_feminine
common_voice_fr_19766570.mp3,Il y a plusieurs mésententes entre des colons et des propriétaires britanniques.,thirties,female_feminine
common_voice_fr_19766571.mp3,"En architecture, un frontispice désigne un élément d'architecture.",thirties,female_feminine
common_voice_fr_19766572.mp3,"La Prusse royale était devenue protectorat de la couronne polonaise, protectorat formel.",thirties,female_feminine
common_voice_fr_39999161.mp3,"On est con, quand même.",thirties,female_feminine
common_voice_fr_39999162.mp3,Ils arrivent à maturité entre fin mai et fin juillet.,thirties,female_feminine
common_voice_fr_39999164.mp3,Où est la cause de cette conduite de la part de votre altesse?,thirties,female_feminine
common_voice_fr_17324053.mp3,La troisième raison est que cette proposition figure dans mon rapport spécial.,thirties,female_feminine
common_voice_fr_17324054.mp3,On nous annonce une taxe sur l’excédent brut d’exploitation avant qu’elle ne disparaisse.,thirties,female_feminine
common_voice_fr_17324055.mp3,"Ça, c’est du costaud",thirties,female_feminine
common_voice_fr_18152134.mp3,"Si elle aimait Henri d'Anjou, nous l'avons dit, c'est qu'il était Italien.",thirties,female_feminine
common_voice_fr_18152135.mp3,Le souvenir de Claudine me desséchait à petit feu.,thirties,female_feminine
common_voice_fr_18152137.mp3,"Montée Renaud, Sassenay",thirties,female_feminine
common_voice_fr_17367089.mp3,il avait été contusionné en se bagarrant avec d'autres enfants.,thirties,female_feminine
common_voice_fr_17367090.mp3,"C'est possible, vous pensez ?",thirties,female_feminine
common_voice_fr_17367091.mp3,Il était venu sans être invité.,thirties,female_feminine
common_voice_fr_25035483.mp3,"Cette espèce est nommée en référence au lieu de sa découverte, Tena.",thirties,female_feminine
common_voice_fr_25035485.mp3,C'est la fin du système de Bretton Woods.,thirties,female_feminine
common_voice_fr_25035486.mp3,Ce sont les seules montagnes russes en bois du parc.,thirties,female_feminine
common_voice_fr_25035487.mp3,Un tournoi comptant pour la coupe du monde s'y déroule chaque année.,thirties,female_feminine
common_voice_fr_20284282.mp3,Il participe ensuite aux combats pour la Libération de la France.,thirties,female_feminine
common_voice_fr_20284283.mp3,Il est ensuite resté à l'Université en tant que professeur honoraire.,thirties,female_feminine
common_voice_fr_20284284.mp3,"Le premier acte se passe à Saint-Pétersbourg, les trois autres à Paris.",thirties,female_feminine
common_voice_fr_20284292.mp3,Ses yeux parcoururent avidement cette portion de mer.,thirties,female_feminine
common_voice_fr_19193509.mp3,"Le doyen du chapitre, bienfaiteur, confère de plein droit à la cure de Saint-Vaast.",thirties,female_feminine
common_voice_fr_19193510.mp3,L'ensemble a alors une forme de fer à cheval.,thirties,female_feminine
common_voice_fr_19193512.mp3,Mais un jour leur fille Emilie les trouve dans les bras l'un de l'autre.,thirties,female_feminine
common_voice_fr_19193521.mp3,Ces dômes sont souvent associés aux gisements conventionnels d'hydrocarbures.,thirties,female_feminine
common_voice_fr_39821274.mp3,Ce marbré va très vite devenir le produit phare de la marque.,thirties,female_feminine
common_voice_fr_39821275.mp3,J’ai dit que le cratère sous-marin rejetait des laves,thirties,female_feminine
common_voice_fr_39821277.mp3,Il prévient l'Homme-Sirène.,thirties,female_feminine
common_voice_fr_39821278.mp3,Elle défend également les intérêts moraux et matériels du basket-ball nigérien.,thirties,female_feminine
common_voice_fr_19646428.mp3,Le premier épisode supplémentaire est sorti le sur le site officiel.,thirties,female_feminine
common_voice_fr_19646429.mp3,Son apparence y est différente de celle qu'il prendra dans sa propre série.,thirties,female_feminine
common_voice_fr_19646431.mp3,La seconde partie du nom s'explique par la proximité de la ville de Terrasson.,thirties,female_feminine
common_voice_fr_19646433.mp3,"Elle est la fille d'immigrants espagnols, David González et Basilia Carrillo Sánchez.",thirties,female_feminine
common_voice_fr_36307206.mp3,Ericsson et Scania sont implantées dans la ville.,thirties,female_feminine
common_voice_fr_36307207.mp3,"En conséquence, la chaine reprend son activité, mais avec des positions politiques plus modérées.",thirties,female_feminine
common_voice_fr_20023762.mp3,Pendant plusieurs mois le front reste globalement stable et les combats sont peu intenses.,thirties,female_feminine
common_voice_fr_20023763.mp3,"Citoyen, soyez le bienvenu.",thirties,female_feminine
common_voice_fr_20023765.mp3,Cette espèce est nommée en référence à l'Omiltemi State Ecological Park.,thirties,female_feminine
common_voice_fr_20023766.mp3,Helena Resano commence sa carrière à la chaîne de radio Cadena Ser.,thirties,female_feminine
common_voice_fr_23216183.mp3,Boyle se battit avec les Parlementaires jusqu'à l'exécution du roi Charles.,thirties,female_feminine
common_voice_fr_23216184.mp3,"Les étoiles symbolisent les îles principales : Tongatapu, Vava'u et Ha'apai.",thirties,female_feminine
common_voice_fr_23216185.mp3,Johnny Vaughan co-présente avec elle.,thirties,female_feminine
common_voice_fr_23216186.mp3,Son visage est dressé et de profil.,thirties,female_feminine
common_voice_fr_21413334.mp3,Douze équipes nationales ou régionales de dix coureurs prennent le départ de Nantes.,thirties,female_feminine
common_voice_fr_21413335.mp3,"Le procédé de projection, Le Praxinoscope-théâtre a été inventé par Emile Reynaud lui-même.",thirties,female_feminine
common_voice_fr_21413336.mp3,"En retour, il reçoit une commission de l’exportateur basée sur la valeur de l’expédition.",thirties,female_feminine
common_voice_fr_21413338.mp3,Il a été conseiller municipal de Rennes et conseiller régional de Bretagne.,thirties,female_feminine
common_voice_fr_32088492.mp3,Le baptême a eu lieu dans la chapelle privée au Château de Windsor.,thirties,female_feminine
common_voice_fr_32088493.mp3,Elle porte le nom de la région Nouvelle-Angleterre.,thirties,female_feminine
common_voice_fr_32088494.mp3,Une force de l'Union vainc des éléments de l'armée des États confédérés.,thirties,female_feminine
common_voice_fr_32088495.mp3,Canonical a recruté des développeurs de Compiz.,thirties,female_feminine
common_voice_fr_32088496.mp3,Il a grandi en Oklahoma avant de s'installer à New York.,thirties,female_feminine
common_voice_fr_17966791.mp3,"Qu'est-ce à dire ? J'y coucherai ce soir pour la dernière fois, ajouta Espérance.",thirties,female_feminine
common_voice_fr_17966792.mp3,"Deuxième et troisième actes, à Paris.",thirties,female_feminine
common_voice_fr_17966793.mp3,Je comprends le sentiment éminemment humaniste qui vous a conduit à rédiger ces amendements.,thirties,female_feminine
common_voice_fr_17966794.mp3,"dix-huit boulevard de la Base Nautique, cinquante-six, trois cent quarante, Carnac",thirties,female_feminine
common_voice_fr_17966795.mp3,Le fond ouvre sur un jardin.,thirties,female_feminine
common_voice_fr_30785533.mp3,"Tandis que la chanteuse Sofia, selon les bookmakers, devrait finir dernière de la finale.",thirties,female_feminine
common_voice_fr_30785534.mp3,Il remporte par ailleurs une coupe de France avec l'équipe nantaise.,thirties,female_feminine
common_voice_fr_30785535.mp3,"Il croisent à bord de la jonque de la pirate, Mac, Tim et Tony.",thirties,female_feminine
common_voice_fr_30785536.mp3,"Il n'y a ni guichet, ni distributeur automatique, mais désormais un composteur.",thirties,female_feminine
common_voice_fr_30785537.mp3,C’est l’enlisement.,thirties,female_feminine
common_voice_fr_30756434.mp3,Après quoi il est libéré de son contrat.,thirties,female_feminine
common_voice_fr_30756438.mp3,Sportivo Luqueño complète pour la toute première fois le podium.,thirties,female_feminine
common_voice_fr_30756441.mp3,Il est le premier album produit par Carlos Raya pour M Clan.,thirties,female_feminine
common_voice_fr_30756525.mp3,Il découvre le théâtre et choisit de devenir acteur.,thirties,female_feminine
common_voice_fr_30756561.mp3,Elle a fondé et conduit le Parti républicain centrafricain.,thirties,female_feminine
common_voice_fr_22698092.mp3,un,thirties,female_feminine
common_voice_fr_22698093.mp3,cinq,thirties,female_feminine
common_voice_fr_22698095.mp3,non,thirties,female_feminine
common_voice_fr_22698097.mp3,zéro,thirties,female_feminine
common_voice_fr_22698098.mp3,deux,thirties,female_feminine
common_voice_fr_19193398.mp3,"La farce implique de kidnapper le cochon mascotte de l'autre faculté, Monsieur Gras-Double.",thirties,female_feminine
common_voice_fr_19193399.mp3,Ils peuvent être loués dans leur entièreté ou par emplacement individuel.,thirties,female_feminine
common_voice_fr_19193400.mp3,Il est issu d'une famille d'industriels actifs dans la production de cidre à Aubel.,thirties,female_feminine
common_voice_fr_19193401.mp3,Forbes est le fils d’Isaac Sawyer et d’Agnès née Van Hoesen.,thirties,female_feminine
common_voice_fr_19193402.mp3,"Après des études à Leyde, il fut pasteur et controversiste.",thirties,female_feminine
common_voice_fr_37318374.mp3,Un cratère lunaire et un cratère martien portent aujourd'hui son nom.,thirties,female_feminine
common_voice_fr_37318375.mp3,La grotte est creusée dans les calcaires du Séquanien supérieur.,thirties,female_feminine
common_voice_fr_37318376.mp3,"Gervaise, depuis longtemps, s'était remise au travail.",thirties,female_feminine
common_voice_fr_37318377.mp3,Lantier seul pouvait la gronder ; et encore elle savait joliment le prendre.,thirties,female_feminine
common_voice_fr_37318378.mp3,Adams Pearmain est un fruit de forme conique-obtuse.,thirties,female_feminine
common_voice_fr_18386268.mp3,"Route de Chabanas, Gap",thirties,female_feminine
common_voice_fr_18386269.mp3,Rue de la Papeterie à Pamiers,thirties,female_feminine
common_voice_fr_18386270.mp3,"Chemin du Suye, Peymeinade",thirties,female_feminine
